230	3404	12	33	normal.
228	4433	13	35	normal.
231	4132	14	37	normal.
240	1302	1	2	normal.
184	1337	2	3	normal.
176	8970	1	1	normal.
229	1628	2	2	normal.
229	2369	3	3	normal.
232	1302	4	4	normal.
228	4210	5	5	normal.
229	4070	6	6	normal.
230	3986	7	7	normal.
231	2712	8	8	normal.
228	2917	9	9	normal.
231	1869	10	10	normal.
230	3404	11	11	normal.
228	4433	12	12	normal.
231	4132	13	13	normal.
229	4966	14	14	normal.
213	4070	1	1	normal.
212	2917	2	2	normal.
213	1628	3	3	normal.
214	3404	4	4	normal.
212	4433	5	5	normal.
215	4132	6	6	normal.
213	4966	7	7	normal.
214	3986	8	8	normal.
215	1869	9	9	normal.
204	8970	10	10	normal.
215	2712	11	11	normal.
213	2369	12	12	normal.
212	4210	13	13	normal.
216	1302	14	14	normal.
212	4210	1	1	normal.
213	4070	2	2	normal.
212	2917	3	3	normal.
213	1628	4	4	normal.
160	8970	5	5	normal.
212	4433	6	6	normal.
215	4132	7	7	normal.
214	3986	8	8	normal.
215	1869	9	9	normal.
216	1302	10	10	normal.
215	2712	11	11	normal.
213	2369	12	12	normal.
213	4966	13	13	normal.
214	3404	14	14	normal.
168	1337	1	1	normal.
224	1302	2	2	normal.
212	4210	1	5	normal.
213	4070	2	6	normal.
212	2917	3	7	normal.
213	1628	4	8	normal.
214	3404	5	9	normal.
160	8970	6	10	normal.
215	4132	7	11	normal.
213	4966	8	12	normal.
214	3986	9	13	normal.
215	1869	10	14	normal.
215	2712	11	15	normal.
213	2369	12	16	normal.
212	4433	13	17	normal.
216	1302	14	18	normal.
155	1001	1	1	normal.
147	1001	1	1	normal.
234	1001	1	1	normal.
284	43129	1	2	normal.
229	4027	2	7	normal.
267	14496	3	8	normal.
270	9442	4	9	normal.
271	8654	5	10	normal.
279	3727	6	11	normal.
269	9317	7	12	normal.
238	1590	1	1	normal.
298	13038	2	2	normal.
249	4607	1	1	normal.
229	4027	1	1	normal.
269	9317	2	2	normal.
284	43129	3	3	normal.
267	14496	4	4	normal.
270	9442	5	5	normal.
271	8654	6	6	normal.
279	3727	7	7	normal.
257	4027	1	1	normal.
295	14496	2	2	normal.
312	43129	3	3	normal.
298	9442	4	4	normal.
299	8654	5	5	normal.
307	3727	6	6	normal.
297	9317	7	7	normal.
211	43129	1	1	normal.
156	4027	2	2	normal.
197	9442	3	3	normal.
198	8654	4	4	normal.
206	3727	5	5	normal.
196	9317	6	6	normal.
194	14496	7	7	normal.
157	4027	1	1	normal.
212	43129	2	2	normal.
198	9442	3	3	normal.
199	8654	4	4	normal.
207	3727	5	5	normal.
195	14496	6	6	normal.
197	9317	7	10	normal.
163	6246	1	5	normal.
205	45263	2	6	normal.
209	8954	3	7	normal.
227	4027	1	1	normal.
267	9317	2	2	normal.
282	43129	3	3	normal.
265	14496	4	4	normal.
268	9442	5	5	normal.
269	8654	6	6	normal.
277	3727	7	7	normal.
236	1590	1	1	normal.
296	13038	2	2	normal.
197	9442	1	2	normal.
211	43129	2	4	normal.
156	4027	3	17	normal.
194	14496	4	19	normal.
196	9317	5	20	normal.
206	3727	6	21	normal.
198	8654	7	23	normal.
206	9073	1	1	normal.
211	438	2	2	normal.
161	20101	3	3	normal.
212	261	4	4	normal.
209	320	5	5	normal.
218	437	6	6	normal.
218	9076	1	1	normal.
168	450	2	2	normal.
226	437	3	3	normal.
217	320	4	4	normal.
219	438	5	5	normal.
169	31950	6	6	normal.
299	8654	1	1	normal.
295	14496	2	2	normal.
307	3727	3	3	normal.
298	9442	4	4	normal.
312	43129	5	5	normal.
297	9317	6	6	normal.
257	4027	7	7	normal.
297	9317	1	1	normal.
312	43129	2	2	normal.
295	14496	3	3	normal.
298	9442	4	4	normal.
299	8654	5	5	normal.
307	3727	6	6	normal.
257	4027	7	7	normal.
305	9121	1	1	normal.
261	3532	2	2	normal.
140	4027	1	1	normal.
180	9317	2	2	normal.
195	43129	3	3	normal.
178	14496	4	4	normal.
181	9442	5	5	normal.
182	8654	6	6	normal.
190	3727	7	7	normal.
141	4027	1	1	normal.
182	9442	2	2	normal.
179	14496	3	3	normal.
181	9317	4	4	normal.
191	3727	5	5	normal.
196	43129	6	6	normal.
183	8654	7	7	normal.
193	8954	1	9	normal.
147	6246	2	11	normal.
189	45263	3	12	normal.
213	261	1	1	normal.
206	434	2	2	normal.
162	20101	3	3	normal.
207	9073	4	4	normal.
219	437	5	5	normal.
212	438	6	6	normal.
210	320	7	7	normal.
267	14496	1	1	normal.
229	4027	2	2	normal.
269	9317	3	3	normal.
284	43129	4	4	normal.
271	8654	5	5	normal.
279	3727	6	6	normal.
270	9442	7	7	normal.
238	1590	1	1	normal.
298	13038	2	2	normal.
141	4027	1	1	normal.
196	43129	1	1	normal.
179	14496	2	2	normal.
182	9443	3	3	normal.
183	8654	4	4	normal.
191	3727	5	5	normal.
181	9317	6	6	normal.
191	3727	1	1	normal.
141	4027	2	2	normal.
196	43129	3	3	normal.
182	9442	4	4	normal.
183	8654	5	5	normal.
179	14496	6	6	normal.
181	9317	7	7	normal.
191	3727	1	1	normal.
141	4027	2	2	normal.
196	43129	3	3	normal.
182	9442	4	4	normal.
183	8654	5	5	normal.
181	9317	6	7	normal.
179	14496	7	8	normal.
179	14496	1	1	normal.
141	4027	2	2	normal.
182	9442	3	3	normal.
183	8654	4	4	normal.
181	9317	5	5	normal.
196	43129	6	6	normal.
191	3727	7	7	normal.
209	54655	1	1	normal.
150	3733	2	2	normal.
205	6232	3	3	normal.
203	6242	4	4	normal.
206	5989	5	5	normal.
208	6144	6	6	normal.
207	6192	7	7	normal.
211	6650	8	8	normal.
209	6992	9	9	normal.
208	6233	10	10	normal.
207	6960	11	11	normal.
208	6482	12	12	normal.
208	6571	13	13	normal.
213	6641	14	14	normal.
173	14836	1	1	normal.
230	15386	2	2	normal.
234	18000	3	3	normal.
230	13361	4	4	normal.
168	7450	1	1	normal.
229	19107	2	2	normal.
225	13361	3	3	normal.
225	15386	4	4	normal.
287	2282	1	1	normal.
311	4442	1	1	normal.
294	5246	2	2	normal.
287	7646	1	1	normal.
297	5246	2	2	normal.
247	142716	1	1	normal.
295	5246	1	1	normal.
247	4165	1	1	normal.
296	76253	2	2	normal.
298	5246	1	1	normal.
250	893	2	2	normal.
289	2282	1	8	normal.
289	6530	1	1	normal.
273	11437	2	2	normal.
230	3512	3	3	normal.
284	4686	4	4	normal.
278	43045	5	5	normal.
283	6555	6	6	normal.
284	5723	7	7	normal.
285	6296	8	8	normal.
282	6390	9	9	normal.
289	6333	10	10	normal.
286	6572	11	11	normal.
278	5173	12	12	normal.
288	1105	1	1	normal.
287	5173	2	2	normal.
239	2446	3	3	normal.
312	5723	1	1	normal.
258	3512	2	2	normal.
317	6530	3	3	normal.
301	11437	4	4	normal.
314	6572	5	5	normal.
310	6390	6	6	normal.
312	4686	7	7	normal.
317	6333	8	8	normal.
306	43045	9	9	normal.
311	6555	10	10	normal.
313	6296	11	11	normal.
306	5173	12	12	normal.
267	2446	1	1	normal.
315	5173	2	2	normal.
316	1105	3	3	normal.
338	1146	1	1	normal.
332	1096	2	2	normal.
342	11368	3	3	normal.
342	6443	4	4	normal.
340	5184	5	5	normal.
341	4854	6	6	normal.
341	6249	7	7	normal.
342	7261	8	8	normal.
275	19519	9	9	normal.
341	6553	10	10	normal.
342	5378	11	11	normal.
342	17593	12	12	normal.
342	5401	13	13	normal.
341	6324	14	14	normal.
343	7562	15	15	normal.
341	4752	16	16	normal.
340	5311	17	17	normal.
342	6428	18	18	normal.
345	5526	19	19	normal.
341	7775	20	20	normal.
342	4572	21	21	normal.
341	6655	22	22	normal.
339	10250	23	23	normal.
341	10289	24	24	normal.
345	6687	25	25	normal.
341	7893	26	26	normal.
339	7795	27	27	normal.
340	5561	28	28	normal.
304	268	1	1	normal.
146	162	1	1	normal.
235	434	1	12	normal.
235	434	1	1	normal.
284	2810	1	1	normal.
283	5239	2	2	normal.
285	380	3	3	normal.
161	4992	1	1	normal.
207	471	2	2	normal.
206	471	3	3	normal.
212	29165	4	4	normal.
206	471	5	5	normal.
208	464	6	6	normal.
207	464	7	7	normal.
208	471	8	8	normal.
247	1634	1	1	normal.
246	11068	2	2	normal.
187	1553	3	3	normal.
246	1925	4	4	normal.
247	3304	5	5	normal.
247	7522	6	6	normal.
247	1796	7	11	normal.
153	4992	1	4	normal.
199	471	2	5	normal.
198	471	3	6	normal.
198	471	4	7	normal.
200	464	5	8	normal.
204	29165	6	9	normal.
200	471	7	10	normal.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	188	188	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	189	189	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	190	190	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	191	191	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	192	192	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	193	193	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	194	194	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	195	195	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	509	509	smurf.
1032	0	196	196	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	509	509	smurf.
1032	0	197	197	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	510	510	smurf.
1032	0	510	510	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
1032	0	511	511	smurf.
